case_id,operator_id,experience_level,timestamp,phase,phase_key,ui_element,screen,action,dwell_time_s,phase_duration_s
PROC_0036,OP_004,senior,2024-03-29 03:23:21.903578725,Phase E,E,OutcomeTracker.ExportData,OutcomeTracker,ExportData,1.05,175.7
PROC_0036,OP_004,senior,2024-03-29 03:23:27.064806706,Phase E,E,OutcomeTracker.Summary,OutcomeTracker,Summary,3.37,175.7
PROC_0036,OP_004,senior,2024-03-29 03:23:34.118280361,Phase E,E,ValidationPanel.RunCheck,ValidationPanel,RunCheck,0.3,175.7
PROC_0036,OP_004,senior,2024-03-29 03:23:41.132912225,Phase E,E,ValidationPanel.RunCheck,ValidationPanel,RunCheck,0.33,175.7
PROC_0036,OP_004,senior,2024-03-29 03:24:06.239364966,Phase E,E,LesionMap.FinalReview,LesionMap,FinalReview,6.12,175.7
PROC_0036,OP_004,senior,2024-03-29 03:24:12.152009533,Phase E,E,ValidationPanel.RunCheck,ValidationPanel,RunCheck,0.93,175.7
PROC_0036,OP_004,senior,2024-03-29 03:24:12.410029798,Phase E,E,ValidationPanel.RunCheck,ValidationPanel,RunCheck,2.85,175.7
PROC_0036,OP_004,senior,2024-03-29 03:24:13.375818929,Phase E,E,ValidationPanel.RunCheck,ValidationPanel,RunCheck,0.67,175.7
PROC_0036,OP_004,senior,2024-03-29 03:24:14.157146273,Phase E,E,WaveformViewer.FinalCapture,WaveformViewer,FinalCapture,6.53,175.7
PROC_0036,OP_004,senior,2024-03-29 03:24:14.733441906,Phase E,E,ValidationPanel.RunCheck,ValidationPanel,RunCheck,1.73,175.7
PROC_0036,OP_004,senior,2024-03-29 03:24:30.326933469,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,0.3,333.6
PROC_0036,OP_004,senior,2024-03-29 03:24:44.925747318,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,6.72,333.6
PROC_0036,OP_004,senior,2024-03-29 03:24:49.775088192,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,3.33,333.6
PROC_0036,OP_004,senior,2024-03-29 03:24:53.029424567,Phase F,F,PatientRecord.Save,PatientRecord,Save,3.08,333.6
PROC_0036,OP_004,senior,2024-03-29 03:24:56.295339480,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,4.15,333.6
PROC_0036,OP_004,senior,2024-03-29 03:24:56.838066151,Phase F,F,PatientRecord.Save,PatientRecord,Save,0.67,333.6
PROC_0036,OP_004,senior,2024-03-29 03:25:11.451829757,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,2.67,333.6
PROC_0036,OP_004,senior,2024-03-29 03:25:15.106568102,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,5.28,333.6
PROC_0036,OP_004,senior,2024-03-29 03:25:17.661088700,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,0.43,333.6
PROC_0036,OP_004,senior,2024-03-29 03:25:19.021614965,Phase F,F,PatientRecord.Save,PatientRecord,Save,1.15,333.6
PROC_0036,OP_004,senior,2024-03-29 03:25:48.639927270,Phase F,F,PatientRecord.Save,PatientRecord,Save,2.76,333.6
PROC_0036,OP_004,senior,2024-03-29 03:25:48.912994244,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,3.65,333.6
PROC_0036,OP_004,senior,2024-03-29 03:25:58.887545640,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,1.53,333.6
PROC_0036,OP_004,senior,2024-03-29 03:26:16.795918058,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,0.39,333.6
PROC_0036,OP_004,senior,2024-03-29 03:26:33.958758816,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,0.3,333.6
PROC_0036,OP_004,senior,2024-03-29 03:26:45.566872471,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,7.03,333.6
PROC_0036,OP_004,senior,2024-03-29 03:26:47.696169237,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,9.39,333.6
PROC_0036,OP_004,senior,2024-03-29 03:26:51.257857493,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,2.09,333.6
PROC_0036,OP_004,senior,2024-03-29 03:26:59.887490138,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,0.3,333.6
PROC_0036,OP_004,senior,2024-03-29 03:27:03.134551776,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,0.96,333.6
PROC_0036,OP_004,senior,2024-03-29 03:27:15.238227370,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,3.66,333.6
PROC_0036,OP_004,senior,2024-03-29 03:27:23.628540546,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,1.25,333.6
PROC_0036,OP_004,senior,2024-03-29 03:27:24.895932528,Phase F,F,PatientRecord.Close,PatientRecord,Close,2.32,333.6
PROC_0036,OP_004,senior,2024-03-29 03:27:29.905331161,Phase F,F,SystemCheck.Shutdown,SystemCheck,Shutdown,3.49,333.6
PROC_0036,OP_004,senior,2024-03-29 03:27:30.945998473,Phase F,F,SystemCheck.Shutdown,SystemCheck,Shutdown,1.18,333.6
PROC_0036,OP_004,senior,2024-03-29 03:27:34.504281829,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,2.99,333.6
PROC_0036,OP_004,senior,2024-03-29 03:27:45.780751704,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,1.79,333.6
PROC_0036,OP_004,senior,2024-03-29 03:27:57.621228390,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,11.37,333.6
PROC_0036,OP_004,senior,2024-03-29 03:27:58.549099138,Phase F,F,PatientRecord.Save,PatientRecord,Save,5.72,333.6
PROC_0036,OP_004,senior,2024-03-29 03:28:05.174190744,Phase F,F,PatientRecord.Save,PatientRecord,Save,1.57,333.6
PROC_0036,OP_004,senior,2024-03-29 03:28:24.880347188,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,10.84,333.6
PROC_0036,OP_004,senior,2024-03-29 03:28:37.043818238,Phase F,F,SystemCheck.Shutdown,SystemCheck,Shutdown,1.95,333.6
PROC_0036,OP_004,senior,2024-03-29 03:28:49.702882503,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,1.12,333.6
PROC_0036,OP_004,senior,2024-03-29 03:28:52.071815843,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,15.52,333.6
PROC_0036,OP_004,senior,2024-03-29 03:28:59.426116813,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,4.15,333.6
PROC_0036,OP_004,senior,2024-03-29 03:29:12.582198882,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,17.55,333.6
PROC_0036,OP_004,senior,2024-03-29 03:29:14.244326845,Phase F,F,PatientRecord.Save,PatientRecord,Save,0.3,333.6
PROC_0036,OP_004,senior,2024-03-29 03:29:22.900093130,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,0.81,333.6
PROC_0036,OP_004,senior,2024-03-29 03:29:33.121221666,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,2.12,333.6
PROC_0036,OP_004,senior,2024-03-29 03:29:37.103258945,Phase F,F,SystemCheck.Shutdown,SystemCheck,Shutdown,7.22,333.6
PROC_0036,OP_004,senior,2024-03-29 03:29:44.246029406,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,0.36,333.6
PROC_0036,OP_004,senior,2024-03-29 03:29:49.119419526,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,10.62,333.6
PROC_0036,OP_004,senior,2024-03-29 03:29:49.619093959,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,4.89,333.6
PROC_0036,OP_004,senior,2024-03-29 03:29:59.665870541,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,2.24,333.6
PROC_0036,OP_004,senior,2024-03-29 03:30:01.404424757,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,0.73,333.6
PROC_0036,OP_004,senior,2024-03-29 03:30:01.484295653,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,0.51,333.6
PROC_0037,OP_005,mid,2024-03-31 01:47:11.349888578,Phase A,A,CatheterConfig.SelectType,CatheterConfig,SelectType,0.3,211.7
PROC_0037,OP_005,mid,2024-03-31 01:47:24.182103949,Phase A,A,CatheterConfig.Confirm,CatheterConfig,Confirm,6.7,211.7
PROC_0037,OP_005,mid,2024-03-31 01:47:37.062198388,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,24.38,211.7
PROC_0037,OP_005,mid,2024-03-31 01:47:41.792217962,Phase A,A,SystemCheck.RunDiagnostics,SystemCheck,RunDiagnostics,4.44,211.7
PROC_0037,OP_005,mid,2024-03-31 01:47:44.193166953,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,10.76,211.7
PROC_0037,OP_005,mid,2024-03-31 01:47:50.215170770,Phase A,A,ProcedureSetup.SelectProtocol,ProcedureSetup,SelectProtocol,11.23,211.7
PROC_0037,OP_005,mid,2024-03-31 01:47:53.427206490,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,3.07,211.7
PROC_0037,OP_005,mid,2024-03-31 01:48:10.979997613,Phase A,A,SystemCheck.RunDiagnostics,SystemCheck,RunDiagnostics,5.76,211.7
PROC_0037,OP_005,mid,2024-03-31 01:48:39.754927792,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,0.53,211.7
PROC_0037,OP_005,mid,2024-03-31 01:49:02.745627897,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,3.56,211.7
PROC_0037,OP_005,mid,2024-03-31 01:49:04.850386611,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,4.42,211.7
PROC_0037,OP_005,mid,2024-03-31 01:49:12.938193713,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,2.42,211.7
PROC_0037,OP_005,mid,2024-03-31 01:49:28.936026257,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,0.74,211.7
PROC_0037,OP_005,mid,2024-03-31 01:49:50.408065320,Phase A,A,CatheterConfig.Confirm,CatheterConfig,Confirm,2.91,211.7
PROC_0037,OP_005,mid,2024-03-31 01:49:54.853207595,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,8.63,211.7
PROC_0037,OP_005,mid,2024-03-31 01:49:55.429049455,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,4.75,211.7
PROC_0037,OP_005,mid,2024-03-31 01:49:58.907487517,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,2.65,211.7
PROC_0037,OP_005,mid,2024-03-31 01:50:44.458313558,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,1.34,574.6
PROC_0037,OP_005,mid,2024-03-31 01:50:52.472223108,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,1.0,574.6
PROC_0037,OP_005,mid,2024-03-31 01:50:56.012633820,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,4.36,574.6
PROC_0037,OP_005,mid,2024-03-31 01:51:06.001104382,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,0.3,574.6
PROC_0037,OP_005,mid,2024-03-31 01:51:08.489091157,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,3.62,574.6
PROC_0037,OP_005,mid,2024-03-31 01:51:11.718812942,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,8.37,574.6
PROC_0037,OP_005,mid,2024-03-31 01:51:18.355850548,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,1.64,574.6
PROC_0037,OP_005,mid,2024-03-31 01:51:53.543005830,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,1.37,574.6
PROC_0037,OP_005,mid,2024-03-31 01:52:03.321309970,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,3.07,574.6
PROC_0037,OP_005,mid,2024-03-31 01:52:49.504290407,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,1.23,574.6
PROC_0037,OP_005,mid,2024-03-31 01:52:54.190326350,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,12.6,574.6
PROC_0037,OP_005,mid,2024-03-31 01:52:54.471071113,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,2.69,574.6
PROC_0037,OP_005,mid,2024-03-31 01:53:48.982978336,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,2.85,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:00.138438210,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,0.4,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:04.498318622,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,0.42,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:15.321887343,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,1.09,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:19.481399187,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,4.86,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:20.197267485,Phase B,B,SegmentationTool.Draw,SegmentationTool,Draw,2.52,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:26.490775595,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,4.52,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:29.980573948,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,0.44,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:39.554697361,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,8.78,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:44.118628586,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,1.05,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:45.609828507,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,7.75,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:50.287969790,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,2.2,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:55.776406059,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,3.04,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:56.508824024,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,2.05,574.6
PROC_0037,OP_005,mid,2024-03-31 01:54:59.969058144,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,3.63,574.6
PROC_0037,OP_005,mid,2024-03-31 01:55:02.110975984,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,0.3,574.6
PROC_0037,OP_005,mid,2024-03-31 01:55:04.583035578,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,2.64,574.6
PROC_0037,OP_005,mid,2024-03-31 01:55:10.875590646,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,1.87,574.6
PROC_0037,OP_005,mid,2024-03-31 01:55:21.366574642,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,3.05,574.6
PROC_0037,OP_005,mid,2024-03-31 01:55:31.539534874,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,1.12,574.6
PROC_0037,OP_005,mid,2024-03-31 01:56:07.640272162,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,1.85,574.6
PROC_0037,OP_005,mid,2024-03-31 01:56:08.098637736,Phase B,B,Navigation.BackStep,Navigation,BackStep,13.85,574.6
PROC_0037,OP_005,mid,2024-03-31 01:56:12.581884898,Phase B,B,Navigation.ForwardStep,Navigation,ForwardStep,9.31,574.6
PROC_0037,OP_005,mid,2024-03-31 01:56:16.447921671,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,0.67,574.6
PROC_0037,OP_005,mid,2024-03-31 01:56:45.145648376,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,8.28,574.6
PROC_0037,OP_005,mid,2024-03-31 01:56:55.394618544,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,5.26,574.6
PROC_0037,OP_005,mid,2024-03-31 01:57:02.130807460,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,1.64,574.6
PROC_0037,OP_005,mid,2024-03-31 01:57:15.274685542,Phase B,B,Navigation.ForwardStep,Navigation,ForwardStep,4.86,574.6
PROC_0037,OP_005,mid,2024-03-31 01:57:18.924792011,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,1.82,574.6
PROC_0037,OP_005,mid,2024-03-31 01:57:34.188593313,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,3.32,574.6
PROC_0037,OP_005,mid,2024-03-31 01:57:39.554765673,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,2.31,574.6
PROC_0037,OP_005,mid,2024-03-31 01:57:43.957456911,Phase B,B,Navigation.ForwardStep,Navigation,ForwardStep,11.65,574.6
PROC_0037,OP_005,mid,2024-03-31 01:57:48.573331802,Phase B,B,AnatomyMap.SelectRegion,AnatomyMap,SelectRegion,3.69,574.6
PROC_0037,OP_005,mid,2024-03-31 01:57:51.954142678,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,1.58,574.6
PROC_0037,OP_005,mid,2024-03-31 01:57:53.732840057,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,2.14,574.6
PROC_0037,OP_005,mid,2024-03-31 01:57:58.247692169,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,6.22,574.6
PROC_0037,OP_005,mid,2024-03-31 01:58:09.391116462,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,13.73,574.6
PROC_0037,OP_005,mid,2024-03-31 01:58:17.283575613,Phase B,B,Navigation.BackStep,Navigation,BackStep,11.9,574.6
PROC_0037,OP_005,mid,2024-03-31 01:58:24.815139308,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,2.46,574.6
PROC_0037,OP_005,mid,2024-03-31 01:58:26.690021897,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,0.85,574.6
PROC_0037,OP_005,mid,2024-03-31 01:58:27.045374245,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,1.92,574.6
PROC_0037,OP_005,mid,2024-03-31 01:58:29.507697472,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,26.36,574.6
PROC_0037,OP_005,mid,2024-03-31 01:58:37.469684536,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,0.64,574.6
PROC_0037,OP_005,mid,2024-03-31 01:58:38.556253339,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,9.65,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:01.717731216,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,0.86,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:03.406407610,Phase B,B,Navigation.BackStep,Navigation,BackStep,2.75,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:08.943252062,Phase B,B,Navigation.BackStep,Navigation,BackStep,12.61,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:09.556247248,Phase B,B,SegmentationTool.Draw,SegmentationTool,Draw,4.08,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:15.160652579,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,1.52,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:17.103983092,Phase B,B,AnatomyMap.ClearMark,AnatomyMap,ClearMark,1.75,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:24.965413971,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,1.31,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:26.288758387,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,1.35,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:30.381932352,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,0.37,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:32.180834961,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,3.99,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:33.917300938,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,8.04,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:42.821016812,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,3.42,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:42.908257108,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,4.67,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:51.923724591,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,6.02,574.6
PROC_0037,OP_005,mid,2024-03-31 01:59:59.087127636,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,1.12,574.6
PROC_0037,OP_005,mid,2024-03-31 02:00:09.352993222,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,0.85,574.6
PROC_0037,OP_005,mid,2024-03-31 02:00:32.291147193,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,0.76,464.8
PROC_0037,OP_005,mid,2024-03-31 02:00:42.504050586,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,2.28,464.8
PROC_0037,OP_005,mid,2024-03-31 02:00:46.876687877,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,1.95,464.8
PROC_0037,OP_005,mid,2024-03-31 02:01:00.016892105,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,10.6,464.8
PROC_0037,OP_005,mid,2024-03-31 02:01:27.026718387,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,9.95,464.8
PROC_0037,OP_005,mid,2024-03-31 02:01:28.211827622,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,6.52,464.8
PROC_0037,OP_005,mid,2024-03-31 02:01:28.603040781,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,0.82,464.8
PROC_0037,OP_005,mid,2024-03-31 02:01:29.348190688,Phase C,C,EnergyControl.Abort,EnergyControl,Abort,7.19,464.8
PROC_0037,OP_005,mid,2024-03-31 02:01:45.995719179,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,0.3,464.8
PROC_0037,OP_005,mid,2024-03-31 02:01:58.071774832,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,2.71,464.8
PROC_0037,OP_005,mid,2024-03-31 02:02:02.745401026,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,2.13,464.8
PROC_0037,OP_005,mid,2024-03-31 02:02:49.934906827,Phase C,C,EnergyControl.Abort,EnergyControl,Abort,0.94,464.8
PROC_0037,OP_005,mid,2024-03-31 02:03:00.726467039,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,22.53,464.8
PROC_0037,OP_005,mid,2024-03-31 02:03:08.908687878,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,8.08,464.8
PROC_0037,OP_005,mid,2024-03-31 02:03:12.413119378,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,3.72,464.8
PROC_0037,OP_005,mid,2024-03-31 02:03:24.683680565,Phase C,C,EnergyControl.Abort,EnergyControl,Abort,0.3,464.8
PROC_0037,OP_005,mid,2024-03-31 02:03:30.535731886,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,1.61,464.8
PROC_0037,OP_005,mid,2024-03-31 02:03:30.611264812,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,4.09,464.8
PROC_0037,OP_005,mid,2024-03-31 02:03:33.277476877,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,0.51,464.8
PROC_0037,OP_005,mid,2024-03-31 02:03:34.664697630,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,1.7,464.8
PROC_0037,OP_005,mid,2024-03-31 02:03:35.356384114,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,6.43,464.8
PROC_0037,OP_005,mid,2024-03-31 02:04:06.641596605,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,4.61,464.8
PROC_0037,OP_005,mid,2024-03-31 02:04:07.681910981,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,1.6,464.8
PROC_0037,OP_005,mid,2024-03-31 02:04:13.320885776,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,13.33,464.8
PROC_0037,OP_005,mid,2024-03-31 02:04:17.138745347,Phase C,C,EnergyControl.Abort,EnergyControl,Abort,1.13,464.8
PROC_0037,OP_005,mid,2024-03-31 02:04:29.032872257,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,3.2,464.8
PROC_0037,OP_005,mid,2024-03-31 02:04:32.435542873,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,11.59,464.8
PROC_0037,OP_005,mid,2024-03-31 02:04:45.643497790,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,5.37,464.8
PROC_0037,OP_005,mid,2024-03-31 02:04:48.592316343,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,20.35,464.8
PROC_0037,OP_005,mid,2024-03-31 02:04:53.950390403,Phase C,C,ContactSensor.CheckForce,ContactSensor,CheckForce,0.77,464.8
PROC_0037,OP_005,mid,2024-03-31 02:04:55.343966833,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,3.18,464.8
PROC_0037,OP_005,mid,2024-03-31 02:05:04.916186094,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,2.67,464.8
PROC_0037,OP_005,mid,2024-03-31 02:05:24.851613486,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,1.47,464.8
PROC_0037,OP_005,mid,2024-03-31 02:05:40.224909213,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,6.87,464.8
PROC_0037,OP_005,mid,2024-03-31 02:05:56.856775646,Phase C,C,WaveformViewer.Resume,WaveformViewer,Resume,11.44,464.8
PROC_0037,OP_005,mid,2024-03-31 02:06:10.245645097,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,4.1,464.8
PROC_0037,OP_005,mid,2024-03-31 02:06:30.930443568,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,0.3,464.8
PROC_0037,OP_005,mid,2024-03-31 02:06:32.645690537,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,2.33,464.8
PROC_0037,OP_005,mid,2024-03-31 02:06:41.378146090,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,5.25,464.8
PROC_0037,OP_005,mid,2024-03-31 02:06:43.940160167,Phase C,C,WaveformViewer.Pause,WaveformViewer,Pause,1.48,464.8
PROC_0037,OP_005,mid,2024-03-31 02:06:44.182923481,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,8.61,464.8
PROC_0037,OP_005,mid,2024-03-31 02:07:04.173193220,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,3.49,464.8
PROC_0037,OP_005,mid,2024-03-31 02:07:11.900147684,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,3.43,464.8
PROC_0037,OP_005,mid,2024-03-31 02:07:15.625548419,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,7.17,464.8
